timestamp,sensor_id,reading,location,shift
02/06/2026 11:30,P1,40.35076539,mombasa,Night
02/06/2026 11:35,TEMP_SENS,56.8605146,MBA,Morning
02/06/2026 11:40,Pressure_01,60.58424487,Kisumu,Afternoon
02/06/2026 11:45,P1,32.41260514,mombasa,Afternoon
02/06/2026 11:50,Pressure_01,38.16741487,Kisumu,Morning
02/06/2026 11:55,TEMP_SENS,29.60767822,Nairobi,Night
02/06/2026 12:00,P1,47.30593166,Nairobi,Night
02/06/2026 12:05,TEMP_SENS,57.17542256,Mombasa,Night
02/06/2026 12:10,temp_sensor,65.02357052,Nairobi,Night
02/06/2026 12:15,TEMP_SENS,50.7409478,NRB,Morning
02/06/2026 12:20,TEMP_SENS,66.28615546,Nairobi,Night
02/06/2026 12:25,TEMP_SENS,36.19898542,NRB,Night
02/06/2026 12:30,P1,32.96617561,Nairobi,Night
02/06/2026 12:35,TEMP_SENS,49.44452301,NRB,Afternoon
02/06/2026 12:40,TEMP_SENS,53.84065449,NRB,Morning
02/06/2026 12:45,temp_sensor,49.67305252,Kisumu,Night
02/06/2026 12:50,P1,29.325579,Nairobi,Night
02/06/2026 12:55,temp_sensor,49.1087996,NRB,Afternoon
02/06/2026 13:00,TEMP_SENS,36.95530499,Mombasa,Night
02/06/2026 13:05,P1,56.69672549,MBA,Night
02/06/2026 13:10,temp_sensor,53.66598246,Kisumu,Morning
02/06/2026 13:15,TEMP_SENS,40.60120214,NRB,Afternoon
02/06/2026 13:20,Pressure_01,44.86133083,NRB,Afternoon
02/06/2026 13:25,temp_sensor,39.40786478,Kisumu,Afternoon
02/06/2026 13:30,P1,49.37320903,Mombasa,Night
02/06/2026 13:35,temp_sensor,59.55142321,Mombasa,Afternoon
02/06/2026 13:40,temp_sensor,40.14273954,mombasa,Night
02/06/2026 13:45,temp_sensor,55.04046516,Kisumu,Morning
02/06/2026 13:50,Pressure_01,44.69742382,Kisumu,Morning
02/06/2026 13:55,P1,42.07127168,MBA,Night
02/06/2026 14:00,P1,48.9296964,mombasa,Afternoon
02/06/2026 14:05,P1,39.64757678,Kisumu,Morning
02/06/2026 14:10,TEMP_SENS,44.46350695,NRB,Night
02/06/2026 14:15,P1,38.02122107,Mombasa,Afternoon
02/06/2026 14:20,P1,69.64725133,NRB,Morning
02/06/2026 14:25,Pressure_01,50.35263552,Kisumu,Night
02/06/2026 14:30,TEMP_SENS,43.00274492,Kisumu,Night
02/06/2026 14:35,TEMP_SENS,52.13979911,Kisumu,Night
02/06/2026 14:40,temp_sensor,48.8767195,Nairobi,Night
02/06/2026 14:45,TEMP_SENS,47.790304,MBA,Afternoon
02/06/2026 14:50,TEMP_SENS,56.141667,Nairobi,Night
02/06/2026 14:55,Pressure_01,57.5750771,Mombasa,Night
02/06/2026 15:00,P1,44.69498852,Mombasa,Night
02/06/2026 15:05,TEMP_SENS,44.24181759,Mombasa,Night
02/06/2026 15:10,TEMP_SENS,47.24948303,MBA,Morning
02/06/2026 15:15,Pressure_01,26.98078835,mombasa,Night
02/06/2026 15:20,TEMP_SENS,34.84808938,NRB,Morning
02/06/2026 15:25,TEMP_SENS,63.66874267,Kisumu,Afternoon
02/06/2026 15:30,Pressure_01,66.44967714,NRB,Afternoon
02/06/2026 15:35,temp_sensor,47.5096396,NRB,Morning
02/06/2026 15:40,temp_sensor,55.76556963,NRB,Night
02/06/2026 15:45,TEMP_SENS,53.11250155,Kisumu,Morning
02/06/2026 15:50,TEMP_SENS,80.78880808,NRB,Morning
02/06/2026 15:55,P1,61.19574911,mombasa,Morning
02/06/2026 16:00,TEMP_SENS,48.72082409,Nairobi,Night
02/06/2026 16:05,P1,40.44459559,MBA,Night
02/06/2026 16:10,temp_sensor,33.9355368,Nairobi,Morning
02/06/2026 16:15,TEMP_SENS,52.03463636,Nairobi,Afternoon
02/06/2026 16:20,TEMP_SENS,42.43649255,Kisumu,Morning
02/06/2026 16:25,Pressure_01,35.7774629,NRB,Afternoon
02/06/2026 16:30,TEMP_SENS,43.53427116,Kisumu,Afternoon
02/06/2026 16:35,temp_sensor,39.18451996,NRB,Night
02/06/2026 16:40,TEMP_SENS,66.87141635,mombasa,Afternoon
02/06/2026 16:45,P1,58.81639757,MBA,Morning
02/06/2026 16:50,TEMP_SENS,49.92027359,Mombasa,Morning
02/06/2026 16:55,P1,64.79944139,Nairobi,Night
02/06/2026 17:00,Pressure_01,50.77368308,Mombasa,Afternoon
02/06/2026 17:05,TEMP_SENS,41.38715799,MBA,Morning
02/06/2026 17:10,Pressure_01,65.23124077,Nairobi,Afternoon
02/06/2026 17:15,Pressure_01,55.38910044,Mombasa,Afternoon
02/06/2026 17:20,TEMP_SENS,39.62753846,Mombasa,Night
02/06/2026 17:25,P1,48.09661322,Kisumu,Morning
02/06/2026 17:30,TEMP_SENS,41.24381747,mombasa,Morning
02/06/2026 17:35,P1,36.17200269,MBA,Morning
02/06/2026 17:40,Pressure_01,59.26177548,MBA,Afternoon
02/06/2026 17:45,temp_sensor,69.0941664,MBA,Night
02/06/2026 17:50,TEMP_SENS,36.01432426,Nairobi,Morning
02/06/2026 17:55,temp_sensor,55.62969237,mombasa,Night
02/06/2026 18:00,P1,43.49357431,NRB,Night
02/06/2026 18:05,TEMP_SENS,45.12874616,Nairobi,Night
02/06/2026 18:10,temp_sensor,44.07606076,MBA,Afternoon
02/06/2026 18:15,temp_sensor,41.3600923,Nairobi,Afternoon
02/06/2026 18:20,TEMP_SENS,50.48521628,Mombasa,Night
02/06/2026 18:25,temp_sensor,41.69049884,Nairobi,Night
02/06/2026 18:30,TEMP_SENS,52.70456826,Kisumu,Afternoon
02/06/2026 18:35,temp_sensor,49.49761891,Kisumu,Morning
02/06/2026 18:40,Pressure_01,47.61051953,Nairobi,Night
02/06/2026 18:45,TEMP_SENS,40.92436338,MBA,Afternoon
02/06/2026 18:50,Pressure_01,44.23228669,Mombasa,Night
02/06/2026 18:55,Pressure_01,57.55391226,MBA,Morning
02/06/2026 19:00,temp_sensor,55.00917188,Mombasa,Morning
02/06/2026 19:05,P1,40.22444755,Kisumu,Night
02/06/2026 19:10,Pressure_01,50.99332305,Mombasa,Morning
02/06/2026 19:15,Pressure_01,57.51387123,Mombasa,Night
02/06/2026 19:20,Pressure_01,33.30594719,MBA,Morning
02/06/2026 19:25,P1,55.43360192,Kisumu,Afternoon
02/06/2026 19:30,P1,43.37376241,Mombasa,Night
02/06/2026 19:35,Pressure_01,55.70598669,Kisumu,Night
02/06/2026 19:40,P1,42.36740843,mombasa,Afternoon
02/06/2026 19:45,P1,31.95117899,Kisumu,Morning
02/06/2026 19:50,P1,33.72457562,mombasa,Afternoon
02/06/2026 19:55,TEMP_SENS,50.48084947,NRB,Morning
02/06/2026 20:00,Pressure_01,52.59722502,mombasa,Morning
02/06/2026 20:05,P1,40.95683375,NRB,Night
02/06/2026 20:10,TEMP_SENS,56.38592459,mombasa,Afternoon
02/06/2026 20:15,temp_sensor,33.38479938,MBA,Afternoon
02/06/2026 20:20,temp_sensor,49.33920201,NRB,Afternoon
02/06/2026 20:25,P1,37.889838,Nairobi,Afternoon
02/06/2026 20:30,Pressure_01,43.48163892,Nairobi,Morning
02/06/2026 20:35,P1,50.47398671,mombasa,Night
02/06/2026 20:40,temp_sensor,41.39586635,Nairobi,Night
02/06/2026 20:45,Pressure_01,46.15444456,Kisumu,Afternoon
02/06/2026 20:50,Pressure_01,60.06292809,mombasa,Night
02/06/2026 20:55,temp_sensor,44.2310813,mombasa,Night
02/06/2026 21:00,TEMP_SENS,58.35692112,Kisumu,Morning
02/06/2026 21:05,TEMP_SENS,38.70293145,Kisumu,Morning
02/06/2026 21:10,P1,55.29804178,Nairobi,Night
02/06/2026 21:15,Pressure_01,64.41568621,Nairobi,Afternoon
02/06/2026 21:20,P1,25.283555,Mombasa,Afternoon
02/06/2026 21:25,Pressure_01,42.03104745,Kisumu,Morning
02/06/2026 21:30,temp_sensor,55.77072127,NRB,Night
02/06/2026 21:35,Pressure_01,47.96954614,mombasa,Night
02/06/2026 21:40,Pressure_01,53.71145873,Nairobi,Night
02/06/2026 21:45,temp_sensor,43.96014813,NRB,Morning
02/06/2026 21:50,TEMP_SENS,50.86589787,Nairobi,Morning
02/06/2026 21:55,temp_sensor,48.44322765,Nairobi,Night
02/06/2026 22:00,Pressure_01,61.67782062,Mombasa,Afternoon
02/06/2026 22:05,temp_sensor,52.54420843,Kisumu,Afternoon
02/06/2026 22:10,Pressure_01,53.37602662,mombasa,Morning
02/06/2026 22:15,TEMP_SENS,45.88123034,mombasa,Afternoon
02/06/2026 22:20,TEMP_SENS,45.12393776,MBA,Afternoon
02/06/2026 22:25,Pressure_01,45.67441812,Kisumu,Night
02/06/2026 22:30,TEMP_SENS,53.94452142,Mombasa,Night
02/06/2026 22:35,temp_sensor,45.79015519,NRB,Afternoon
02/06/2026 22:40,TEMP_SENS,52.89774857,Mombasa,Morning
02/06/2026 22:45,P1,70.75400799,NRB,Night
02/06/2026 22:50,TEMP_SENS,58.71124703,mombasa,Afternoon
02/06/2026 22:55,P1,46.73976468,MBA,Night
02/06/2026 23:00,temp_sensor,62.01213922,MBA,Night
02/06/2026 23:05,TEMP_SENS,45.91924627,mombasa,Afternoon
02/06/2026 23:10,TEMP_SENS,29.61875465,Nairobi,Afternoon
02/06/2026 23:15,TEMP_SENS,39.91913689,Mombasa,Morning
02/06/2026 23:20,temp_sensor,31.29208079,MBA,Afternoon
02/06/2026 23:25,temp_sensor,46.48486516,Kisumu,Night
02/06/2026 23:30,P1,50.18418379,Nairobi,Morning
02/06/2026 23:35,Pressure_01,66.76437312,NRB,Afternoon
02/06/2026 23:40,temp_sensor,53.26927374,Kisumu,Night
02/06/2026 23:45,TEMP_SENS,47.80899471,MBA,Morning
02/06/2026 23:50,P1,58.29405581,NRB,Morning
02/06/2026 23:55,TEMP_SENS,27.88864691,Nairobi,Morning
03/06/2026 00:00,TEMP_SENS,52.35614558,NRB,Night
03/06/2026 00:05,temp_sensor,57.70865194,Nairobi,Night
03/06/2026 00:10,Pressure_01,35.21413754,NRB,Morning
03/06/2026 00:15,TEMP_SENS,61.43754043,Mombasa,Night
03/06/2026 00:20,temp_sensor,53.38496407,MBA,Morning
03/06/2026 00:25,P1,45.84712086,MBA,Morning
03/06/2026 00:30,TEMP_SENS,56.32781866,Nairobi,Night
03/06/2026 00:35,P1,72.70692858,NRB,Night
03/06/2026 00:40,temp_sensor,51.81866255,mombasa,Morning
03/06/2026 00:45,temp_sensor,52.48220586,Kisumu,Night
03/06/2026 00:50,temp_sensor,45.406391,Kisumu,Afternoon
03/06/2026 00:55,temp_sensor,41.50155631,MBA,Morning
03/06/2026 01:00,temp_sensor,58.30335817,NRB,Morning
03/06/2026 01:05,Pressure_01,41.43916174,NRB,Night
03/06/2026 01:10,P1,50.71566237,Mombasa,Night
03/06/2026 01:15,Pressure_01,45.22342553,Kisumu,Night
03/06/2026 01:20,P1,54.78979826,mombasa,Afternoon
03/06/2026 01:25,TEMP_SENS,53.33662105,MBA,Night
03/06/2026 01:30,TEMP_SENS,60.37539944,Mombasa,Morning
03/06/2026 01:35,P1,44.89983601,mombasa,Night
03/06/2026 01:40,TEMP_SENS,47.30125065,MBA,Night
03/06/2026 01:45,TEMP_SENS,40.21236284,Mombasa,Morning
03/06/2026 01:50,TEMP_SENS,45.5570674,mombasa,Morning
03/06/2026 01:55,Pressure_01,53.77300493,MBA,Afternoon
03/06/2026 02:00,Pressure_01,57.56988617,Kisumu,Night
03/06/2026 02:05,temp_sensor,40.77834676,mombasa,Afternoon
03/06/2026 02:10,P1,58.6960592,NRB,Morning
03/06/2026 02:15,TEMP_SENS,63.55637859,Nairobi,Morning
03/06/2026 02:20,P1,54.13434903,Nairobi,Morning
03/06/2026 02:25,temp_sensor,68.76795813,NRB,Morning
03/06/2026 02:30,temp_sensor,42.26210801,mombasa,Morning
03/06/2026 02:35,TEMP_SENS,37.55345297,NRB,Afternoon
03/06/2026 02:40,temp_sensor,32.21279751,Nairobi,Night
03/06/2026 02:45,TEMP_SENS,64.96044311,Nairobi,Morning
03/06/2026 02:50,temp_sensor,56.54365656,mombasa,Night
03/06/2026 02:55,temp_sensor,49.44415329,Nairobi,Morning
03/06/2026 03:00,TEMP_SENS,52.79968626,Kisumu,Afternoon
03/06/2026 03:05,temp_sensor,38.74510953,NRB,Afternoon
03/06/2026 03:10,temp_sensor,74.4575198,Kisumu,Afternoon
03/06/2026 03:15,temp_sensor,51.29221182,Kisumu,Afternoon
03/06/2026 03:20,P1,51.09394795,mombasa,Night
03/06/2026 03:25,Pressure_01,57.25766624,NRB,Afternoon
03/06/2026 03:30,P1,54.81009232,mombasa,Afternoon
03/06/2026 03:35,temp_sensor,52.23884024,Nairobi,Afternoon
03/06/2026 03:40,Pressure_01,42.09525545,MBA,Morning
03/06/2026 03:45,P1,54.71468357,mombasa,Afternoon
03/06/2026 03:50,P1,68.82024496,mombasa,Night
03/06/2026 03:55,P1,63.45420046,MBA,Morning
03/06/2026 04:00,TEMP_SENS,65.93186627,Nairobi,Night
03/06/2026 04:05,temp_sensor,44.88784324,NRB,Morning
03/06/2026 04:10,temp_sensor,40.1039518,Mombasa,Night
03/06/2026 04:15,Pressure_01,48.7421308,MBA,Night
03/06/2026 04:20,P1,50.55724912,Mombasa,Night
03/06/2026 04:25,temp_sensor,60.94191518,Nairobi,Morning
03/06/2026 04:30,P1,33.0753537,mombasa,Night
03/06/2026 04:35,temp_sensor,65.29550319,mombasa,Night
03/06/2026 04:40,P1,48.41992101,Nairobi,Morning
03/06/2026 04:45,temp_sensor,45.7311893,NRB,Night
03/06/2026 04:50,Pressure_01,39.87895625,NRB,Morning
03/06/2026 04:55,P1,33.45143328,Kisumu,Afternoon
03/06/2026 05:00,temp_sensor,58.23170584,Nairobi,Night
03/06/2026 05:05,Pressure_01,50.73317967,Nairobi,Morning
03/06/2026 05:10,Pressure_01,37.100391,Kisumu,Afternoon
03/06/2026 05:15,temp_sensor,37.04921228,Nairobi,Night
03/06/2026 05:20,P1,46.64215301,Nairobi,Afternoon
03/06/2026 05:25,TEMP_SENS,66.69021525,Kisumu,Night
03/06/2026 05:30,Pressure_01,47.40408649,Nairobi,Morning
03/06/2026 05:35,Pressure_01,34.96857047,Nairobi,Afternoon
03/06/2026 05:40,temp_sensor,47.54256936,mombasa,Afternoon
03/06/2026 05:45,TEMP_SENS,47.2727643,Mombasa,Afternoon
03/06/2026 05:50,TEMP_SENS,23.03113357,NRB,Afternoon
03/06/2026 05:55,TEMP_SENS,49.45705133,Mombasa,Night
03/06/2026 06:00,temp_sensor,47.6906547,mombasa,Morning
03/06/2026 06:05,P1,56.96206365,MBA,Afternoon
03/06/2026 06:10,Pressure_01,68.48956095,Mombasa,Morning
03/06/2026 06:15,temp_sensor,61.2656503,MBA,Night
03/06/2026 06:20,TEMP_SENS,47.31111309,mombasa,Morning
03/06/2026 06:25,Pressure_01,38.93474091,NRB,Morning
03/06/2026 06:30,Pressure_01,75.73359803,MBA,Night
03/06/2026 06:35,TEMP_SENS,50.59218434,mombasa,Afternoon
03/06/2026 06:40,TEMP_SENS,50.13929292,Nairobi,Night
03/06/2026 06:45,Pressure_01,49.75874913,NRB,Afternoon
03/06/2026 06:50,Pressure_01,51.98084761,Kisumu,Night
03/06/2026 06:55,P1,48.55639588,Nairobi,Morning
03/06/2026 07:00,P1,44.26337993,NRB,Afternoon
03/06/2026 07:05,temp_sensor,44.53141059,NRB,Night
03/06/2026 07:10,Pressure_01,49.6724673,Mombasa,Night
03/06/2026 07:15,P1,44.56575229,NRB,Night
03/06/2026 07:20,Pressure_01,42.87154217,Mombasa,Afternoon
03/06/2026 07:25,TEMP_SENS,51.06430228,MBA,Morning
03/06/2026 07:30,P1,47.45022783,NRB,Night
03/06/2026 07:35,TEMP_SENS,65.03992989,MBA,Night
03/06/2026 07:40,TEMP_SENS,23.49030192,NRB,Morning
03/06/2026 07:45,TEMP_SENS,60.91506852,Mombasa,Morning
03/06/2026 07:50,temp_sensor,62.46085192,Kisumu,Morning
03/06/2026 07:55,TEMP_SENS,29.26609768,Nairobi,Morning
03/06/2026 08:00,temp_sensor,46.57312406,NRB,Night
03/06/2026 08:05,Pressure_01,46.28559134,mombasa,Night
03/06/2026 08:10,Pressure_01,35.92488305,Nairobi,Afternoon
03/06/2026 08:15,P1,42.22183312,Mombasa,Night
03/06/2026 08:20,P1,38.89424155,Kisumu,Night
03/06/2026 08:25,temp_sensor,67.52270443,Kisumu,Morning
03/06/2026 08:30,Pressure_01,59.35678393,mombasa,Afternoon
03/06/2026 08:35,P1,62.71555095,MBA,Morning
03/06/2026 08:40,P1,57.21672064,Mombasa,Night
03/06/2026 08:45,P1,38.70948229,Nairobi,Night
03/06/2026 08:50,Pressure_01,44.75479734,MBA,Night
03/06/2026 08:55,P1,54.89374561,MBA,Afternoon
03/06/2026 09:00,Pressure_01,37.77872191,Mombasa,Morning
03/06/2026 09:05,TEMP_SENS,57.1299843,Nairobi,Afternoon
03/06/2026 09:10,TEMP_SENS,47.59674602,Mombasa,Night
03/06/2026 09:15,TEMP_SENS,46.25179192,mombasa,Night
03/06/2026 09:20,temp_sensor,57.10959968,mombasa,Morning
03/06/2026 09:25,Pressure_01,54.44263311,Kisumu,Morning
03/06/2026 09:30,P1,46.39033834,NRB,Morning
03/06/2026 09:35,temp_sensor,61.59329803,Kisumu,Morning
03/06/2026 09:40,temp_sensor,39.18936672,MBA,Night
03/06/2026 09:45,TEMP_SENS,56.15935607,Kisumu,Afternoon
03/06/2026 09:50,Pressure_01,55.93101258,NRB,Morning
03/06/2026 09:55,P1,46.90453561,Kisumu,Morning
03/06/2026 10:00,temp_sensor,53.26133022,Nairobi,Morning
03/06/2026 10:05,P1,37.48886424,mombasa,Night
03/06/2026 10:10,TEMP_SENS,59.24027019,NRB,Night
03/06/2026 10:15,Pressure_01,48.15097864,mombasa,Morning
03/06/2026 10:20,P1,44.77276979,mombasa,Night
03/06/2026 10:25,P1,60.49009226,mombasa,Afternoon
03/06/2026 10:30,temp_sensor,42.95656309,Mombasa,Night
03/06/2026 10:35,P1,35.91538704,NRB,Night
03/06/2026 10:40,Pressure_01,34.43370826,MBA,Morning
03/06/2026 10:45,Pressure_01,56.06009951,NRB,Afternoon
03/06/2026 10:50,P1,37.19570648,MBA,Night
03/06/2026 10:55,temp_sensor,67.54794182,NRB,Morning
03/06/2026 11:00,temp_sensor,29.18070592,NRB,Afternoon
03/06/2026 11:05,TEMP_SENS,66.96456368,mombasa,Morning
03/06/2026 11:10,Pressure_01,52.11017467,MBA,Morning
03/06/2026 11:15,TEMP_SENS,49.03286888,Kisumu,Night
03/06/2026 11:20,temp_sensor,44.55080913,MBA,Night
03/06/2026 11:25,TEMP_SENS,53.99136114,MBA,Afternoon
03/06/2026 11:30,temp_sensor,49.62365298,NRB,Afternoon
03/06/2026 11:35,TEMP_SENS,61.03301882,MBA,Afternoon
03/06/2026 11:40,TEMP_SENS,51.14227649,NRB,Morning
03/06/2026 11:45,Pressure_01,51.50301761,Kisumu,Night
03/06/2026 11:50,Pressure_01,46.36387788,Mombasa,Night
03/06/2026 11:55,TEMP_SENS,49.43054376,mombasa,Morning
03/06/2026 12:00,temp_sensor,53.07801769,Nairobi,Morning
03/06/2026 12:05,temp_sensor,32.89831607,Mombasa,Afternoon
03/06/2026 12:10,Pressure_01,36.51814578,MBA,Night
03/06/2026 12:15,Pressure_01,57.43264094,Kisumu,Morning
03/06/2026 12:20,P1,51.70865438,mombasa,Morning
03/06/2026 12:25,Pressure_01,48.16016664,Kisumu,Afternoon
03/06/2026 12:30,temp_sensor,50.18433933,mombasa,Afternoon
03/06/2026 12:35,Pressure_01,53.47581705,mombasa,Afternoon
03/06/2026 12:40,P1,44.6024032,mombasa,Afternoon
03/06/2026 12:45,TEMP_SENS,42.21695275,Kisumu,Night
03/06/2026 12:50,TEMP_SENS,51.95845255,MBA,Night
03/06/2026 12:55,temp_sensor,40.21627222,mombasa,Afternoon
03/06/2026 13:00,P1,54.08252756,Kisumu,Night
03/06/2026 13:05,TEMP_SENS,32.97416396,Nairobi,Night
03/06/2026 13:10,TEMP_SENS,60.29155637,Nairobi,Morning
03/06/2026 13:15,Pressure_01,54.72597482,mombasa,Night
03/06/2026 13:20,TEMP_SENS,52.56029734,NRB,Night
03/06/2026 13:25,temp_sensor,59.82690984,Kisumu,Afternoon
03/06/2026 13:30,TEMP_SENS,66.65474444,MBA,Afternoon
03/06/2026 13:35,temp_sensor,60.14370065,Kisumu,Afternoon
03/06/2026 13:40,temp_sensor,31.59125769,Nairobi,Morning
03/06/2026 13:45,Pressure_01,37.20423033,Nairobi,Morning
03/06/2026 13:50,P1,43.75181422,Nairobi,Afternoon
03/06/2026 13:55,temp_sensor,50.2609105,Mombasa,Morning
03/06/2026 14:00,TEMP_SENS,55.1765902,Kisumu,Morning
03/06/2026 14:05,TEMP_SENS,42.74256187,Mombasa,Night
03/06/2026 14:10,temp_sensor,51.86766764,Nairobi,Night
03/06/2026 14:15,TEMP_SENS,42.44617068,NRB,Night
03/06/2026 14:20,Pressure_01,43.88482197,Kisumu,Afternoon
03/06/2026 14:25,TEMP_SENS,35.93338903,MBA,Afternoon
03/06/2026 14:30,Pressure_01,40.76766754,Kisumu,Afternoon
03/06/2026 14:35,temp_sensor,36.48315394,MBA,Morning
03/06/2026 14:40,temp_sensor,40.24126747,Nairobi,Night
03/06/2026 14:45,temp_sensor,60.53641797,Nairobi,Night
03/06/2026 14:50,Pressure_01,40.50601111,MBA,Afternoon
03/06/2026 14:55,TEMP_SENS,76.32382065,NRB,Afternoon
03/06/2026 15:00,Pressure_01,54.93317901,Mombasa,Afternoon
03/06/2026 15:05,TEMP_SENS,51.84836124,Kisumu,Afternoon
03/06/2026 15:10,TEMP_SENS,41.4164222,Mombasa,Afternoon
03/06/2026 15:15,Pressure_01,57.00309879,Kisumu,Afternoon
03/06/2026 15:20,P1,44.24362174,Nairobi,Afternoon
03/06/2026 15:25,temp_sensor,51.22009815,Kisumu,Night
03/06/2026 15:30,TEMP_SENS,75.60084538,Kisumu,Morning
03/06/2026 15:35,TEMP_SENS,49.039401,Kisumu,Morning
03/06/2026 15:40,Pressure_01,61.49273326,MBA,Night
03/06/2026 15:45,P1,42.96823575,Mombasa,Night
03/06/2026 15:50,temp_sensor,49.6501151,NRB,Morning
03/06/2026 15:55,P1,67.70800636,Nairobi,Afternoon
03/06/2026 16:00,temp_sensor,43.73032942,mombasa,Morning
03/06/2026 16:05,TEMP_SENS,68.12448558,Nairobi,Night
03/06/2026 16:10,TEMP_SENS,57.07751935,mombasa,Morning
03/06/2026 16:15,Pressure_01,44.37533224,Nairobi,Afternoon
03/06/2026 16:20,Pressure_01,56.32407739,MBA,Night
03/06/2026 16:25,P1,59.7255445,MBA,Night
03/06/2026 16:30,P1,56.21809962,MBA,Morning
03/06/2026 16:35,temp_sensor,34.2977528,MBA,Night
03/06/2026 16:40,Pressure_01,42.72862824,NRB,Morning
03/06/2026 16:45,TEMP_SENS,47.52481364,NRB,Morning
03/06/2026 16:50,Pressure_01,49.25566571,mombasa,Night
03/06/2026 16:55,P1,56.20672098,NRB,Night
03/06/2026 17:00,Pressure_01,51.77701001,Nairobi,Morning
03/06/2026 17:05,TEMP_SENS,36.64655641,MBA,Night
03/06/2026 17:10,Pressure_01,53.80197851,Kisumu,Night
03/06/2026 17:15,P1,56.10585745,Mombasa,Afternoon
03/06/2026 17:20,TEMP_SENS,55.59790448,Mombasa,Night
03/06/2026 17:25,temp_sensor,60.80780726,Mombasa,Morning
03/06/2026 17:30,temp_sensor,58.33922155,Kisumu,Morning
03/06/2026 17:35,TEMP_SENS,54.59180079,Nairobi,Night
03/06/2026 17:40,TEMP_SENS,49.29834289,Mombasa,Afternoon
03/06/2026 17:45,TEMP_SENS,33.39039066,Mombasa,Night
03/06/2026 17:50,P1,54.29618219,mombasa,Night
03/06/2026 17:55,TEMP_SENS,52.07687687,Nairobi,Afternoon
03/06/2026 18:00,P1,52.71578837,Nairobi,Night
03/06/2026 18:05,TEMP_SENS,37.23251424,Mombasa,Morning
03/06/2026 18:10,P1,39.1894346,Nairobi,Afternoon
03/06/2026 18:15,P1,60.53152853,mombasa,Afternoon
03/06/2026 18:20,Pressure_01,49.60444846,Kisumu,Morning
03/06/2026 18:25,temp_sensor,56.81500697,mombasa,Night
03/06/2026 18:30,TEMP_SENS,50.28318376,Kisumu,Night
03/06/2026 18:35,temp_sensor,50.29756139,MBA,Afternoon
03/06/2026 18:40,temp_sensor,59.38283806,mombasa,Morning
03/06/2026 18:45,Pressure_01,44.83955272,MBA,Afternoon
03/06/2026 18:50,temp_sensor,50.96120777,Mombasa,Night
03/06/2026 18:55,temp_sensor,45.37724711,Kisumu,Night
03/06/2026 19:00,TEMP_SENS,45.65503773,MBA,Morning
03/06/2026 19:05,P1,46.90827877,MBA,Afternoon
03/06/2026 19:10,TEMP_SENS,52.22133772,Mombasa,Afternoon
03/06/2026 19:15,TEMP_SENS,45.21251378,MBA,Night
03/06/2026 19:20,temp_sensor,62.55756126,Kisumu,Morning
03/06/2026 19:25,temp_sensor,41.05392698,Kisumu,Night
03/06/2026 19:30,TEMP_SENS,48.13128356,mombasa,Morning
03/06/2026 19:35,TEMP_SENS,45.60268942,Mombasa,Night
03/06/2026 19:40,temp_sensor,64.46977884,Nairobi,Night
03/06/2026 19:45,P1,51.96554777,Kisumu,Morning
03/06/2026 19:50,P1,60.31844539,MBA,Night
03/06/2026 19:55,TEMP_SENS,35.14439627,Kisumu,Morning
03/06/2026 20:00,P1,52.67050266,Kisumu,Afternoon
03/06/2026 20:05,TEMP_SENS,58.89630796,mombasa,Morning
03/06/2026 20:10,Pressure_01,50.82283989,Nairobi,Morning
03/06/2026 20:15,temp_sensor,60.65480375,Kisumu,Night
03/06/2026 20:20,TEMP_SENS,44.8271155,Mombasa,Night
03/06/2026 20:25,TEMP_SENS,64.0934744,Kisumu,Night
03/06/2026 20:30,TEMP_SENS,72.98898124,Mombasa,Morning
03/06/2026 20:35,P1,46.3716144,Mombasa,Night
03/06/2026 20:40,TEMP_SENS,45.54497479,mombasa,Night
03/06/2026 20:45,Pressure_01,64.53384477,Nairobi,Afternoon
03/06/2026 20:50,P1,65.79572146,Mombasa,Afternoon
03/06/2026 20:55,temp_sensor,44.77139973,mombasa,Morning
03/06/2026 21:00,Pressure_01,45.79813183,NRB,Morning
03/06/2026 21:05,TEMP_SENS,47.18215391,mombasa,Afternoon
03/06/2026 21:10,Pressure_01,36.55549489,NRB,Morning
03/06/2026 21:15,TEMP_SENS,40.81348054,Kisumu,Morning
03/06/2026 21:20,Pressure_01,39.95859233,Nairobi,Afternoon
03/06/2026 21:25,P1,42.32202435,Mombasa,Afternoon
03/06/2026 21:30,TEMP_SENS,49.65315113,Mombasa,Morning
03/06/2026 21:35,P1,52.34214733,Kisumu,Morning
03/06/2026 21:40,Pressure_01,65.50500493,MBA,Night
03/06/2026 21:45,TEMP_SENS,40.01645959,Mombasa,Morning
03/06/2026 21:50,temp_sensor,59.84322398,Nairobi,Night
03/06/2026 21:55,temp_sensor,47.86011156,Kisumu,Afternoon
03/06/2026 22:00,TEMP_SENS,49.5053629,mombasa,Afternoon
03/06/2026 22:05,Pressure_01,56.74819492,Nairobi,Afternoon
03/06/2026 22:10,temp_sensor,38.77277978,Mombasa,Afternoon
03/06/2026 22:15,TEMP_SENS,53.82409746,mombasa,Morning
03/06/2026 22:20,temp_sensor,51.66452208,Nairobi,Morning
03/06/2026 22:25,TEMP_SENS,54.92451264,Mombasa,Night
03/06/2026 22:30,Pressure_01,52.89168644,Kisumu,Afternoon
